longitude,latitude,median_income,median_house_value
-122.13,37.67,3.2434,179900.0
-122.11,37.67,3.0917,167200.0
-122.11,37.67,3.0645,165400.0
-122.09,37.67,2.7019,154000.0
-122.09,37.67,3.1115,153500.0
-122.09,37.66,3.4722,135400.0
-122.09,37.66,2.2222,158300.0
-122.05,37.68,6.1104,240700.0
-122.06,37.67,4.2733,180700.0
-122.07,37.67,3.2465,230600.0
-122.07,37.67,3.2417,210800.0
-122.07,37.67,3.875,165300.0
-122.04,37.67,6.0501,254200.0
-122.04,37.67,6.8233,332600.0
-122.04,37.66,6.3501,350000.0
-122.07,37.66,2.6719,161200.0
-122.07,37.66,3.875,179300.0
-122.08,37.66,2.5625,154300.0
-122.07,37.65,3.016,161800.0
-122.08,37.65,2.7694,161900.0
-122.08,37.65,3.6818,165400.0
-122.08,37.66,2.1382,166600.0
-122.1,37.66,3.7303,149700.0
-122.1,37.66,3.875,162100.0
-122.1,37.66,3.0489,152600.0
-122.09,37.65,2.8203,195200.0
-122.09,37.65,4.3897,190600.0
-122.09,37.65,4.7143,193800.0
-122.1,37.66,4.6875,200600.0
-122.11,37.66,3.2091,150000.0
-122.1,37.66,4.275,185300.0
-122.11,37.66,4.1302,172700.0
-122.11,37.66,3.09,174100.0
-122.1,37.65,4.5417,194400.0
-122.1,37.64,4.6635,206700.0
-122.1,37.65,4.4427,204500.0
-122.1,37.65,4.5303,175000.0
-122.12,37.65,2.375,137500.0
-122.1,37.63,3.8171,187200.0
-122.1,37.61,4.5281,173600.0
-122.13,37.66,4.3456,163000.0
-122.11,37.65,3.4861,331600.0
-122.11,37.64,5.2312,197600.0
-122.11,37.64,3.6708,197900.0
-122.12,37.64,3.8875,228100.0
-122.09,37.63,3.9167,189500.0
-122.09,37.64,3.9063,184200.0
-122.1,37.63,3.7895,180900.0
-122.08,37.64,3.8,172000.0
-122.08,37.64,5.7309,177900.0
-122.09,37.64,4.1141,173100.0
-122.09,37.64,5.2838,172600.0
-122.08,37.64,3.3479,182100.0
-122.08,37.64,3.142,179500.0
-122.08,37.63,3.7614,176000.0
-122.08,37.63,4.25,192600.0
-122.08,37.64,3.9338,182700.0
-122.07,37.64,2.5158,134900.0
-122.07,37.63,2.4808,157600.0
-122.07,37.64,4.7083,190900.0
-122.06,37.64,4.1652,158200.0
-122.06,37.64,3.5541,350000.0
-122.06,37.65,3.8036,158200.0
-122.06,37.64,3.8259,146100.0
-122.04,37.63,3.2331,226700.0
-122.03,37.62,4.7109,198700.0
-122.03,37.62,4.2468,221200.0
-122.04,37.62,6.396,208500.0
-122.04,37.62,3.8125,204200.0
-122.04,37.62,3.2857,193200.0
-122.03,37.62,3.8929,209500.0
-122.03,37.61,3.7262,164900.0
-122.03,37.61,4.0125,161400.0
-122.04,37.61,4.1719,187000.0
-122.04,37.62,4.2857,190400.0
-122.08,37.63,3.6458,156600.0
-122.08,37.62,2.6875,157300.0
-122.07,37.63,3.7292,168100.0
-122.07,37.63,4.5913,177600.0
-122.06,37.63,3.8625,208900.0
-122.06,37.63,3.3611,169200.0
-122.05,37.61,2.8971,163900.0
-122.08,37.63,4.0326,164700.0
-122.08,37.63,4.0682,156900.0
-122.09,37.63,5.3644,168800.0
-122.09,37.63,4.7019,174100.0
-122.08,37.62,5.64,206500.0
-122.08,37.61,3.7931,203900.0
-121.99,37.61,4.6458,217000.0
-122.02,37.6,3.694,159600.0
-122.02,37.6,2.652,159800.0
-122.02,37.6,3.5,154300.0
-122.02,37.6,3.2386,149600.0
-122.03,37.61,5.097,188600.0
-122.04,37.6,4.3875,238500.0
-122.06,37.6,4.625,235300.0
-122.08,37.61,5.0406,261400.0
-122.06,37.6,5.8704,234400.0
-122.06,37.6,5.3226,231700.0
-122.08,37.59,4.235,156300.0
-122.07,37.59,4.825,222000.0
-122.08,37.58,5.5218,254400.0
-122.07,37.58,6.5116,244300.0
-122.07,37.58,6.0661,247000.0
-122.08,37.58,6.0074,236500.0
-122.07,37.59,4.6211,151400.0
-122.07,37.58,5.225,213700.0
-122.04,37.59,5.3428,243600.0
-122.05,37.59,3.7462,212500.0
-122.03,37.6,4.5721,214700.0
-122.02,37.59,3.6923,213200.0
-122.03,37.59,4.6786,256000.0
-122.01,37.59,2.875,237500.0
-122.02,37.58,3.3617,178100.0
-122.01,37.58,5.7579,231800.0
-122.09,37.6,2.9706,147900.0
-122.08,37.6,3.9022,191700.0
-121.97,37.57,4.6146,247600.0
-121.96,37.58,5.7192,283500.0
-121.98,37.58,3.6832,216900.0
-121.99,37.58,6.2073,282500.0
-122.0,37.58,5.8151,295600.0
-122.01,37.57,5.8322,281800.0
-122.04,37.58,5.6277,269800.0
-122.04,37.57,5.2879,231200.0
-122.07,37.57,6.5615,318300.0
-122.06,37.58,5.6758,253400.0
-122.05,37.57,6.1047,278200.0
-121.93,37.49,3.5714,300000.0
-122.07,37.52,6.0824,273500.0
-122.02,37.56,4.3594,223400.0
-122.02,37.56,5.5737,214500.0
-122.03,37.56,4.8962,220200.0
-122.03,37.56,4.6978,240300.0
-122.01,37.56,4.4259,158000.0
-122.01,37.55,3.3008,224200.0
-122.02,37.55,4.5687,177200.0
-122.01,37.56,3.8179,216100.0
-121.99,37.56,5.0,269700.0
-121.99,37.56,4.3393,231200.0
-121.96,37.55,4.1387,162500.0
-121.97,37.56,4.8052,254000.0
-121.97,37.54,4.6349,196200.0
-121.97,37.55,3.168,189400.0
-121.98,37.54,3.1326,220800.0
-121.99,37.55,2.9074,213800.0
-121.94,37.56,8.3996,442900.0
-121.95,37.55,6.6478,333400.0
-121.93,37.54,6.629,352400.0
-121.94,37.54,6.2179,305300.0
-121.94,37.53,5.761,259600.0
-121.95,37.54,4.6641,248900.0
-121.94,37.54,6.7599,356000.0
-121.96,37.54,3.9909,236000.0
-121.96,37.53,4.2955,218800.0
-121.96,37.53,4.9615,228000.0
-121.96,37.53,2.6198,235900.0
-121.97,37.54,4.7135,203200.0
-121.97,37.53,4.75,197000.0
-121.97,37.53,5.4299,236400.0
-121.98,37.53,4.6,223200.0
-121.98,37.53,4.1947,222700.0
-121.99,37.54,5.388,225000.0
-121.99,37.54,3.9444,240100.0
-121.99,37.54,5.3283,227900.0
-121.99,37.55,4.8403,268600.0
-122.0,37.54,5.1616,275100.0
-122.01,37.55,4.9167,256300.0
-122.0,37.55,4.1591,332400.0
-122.01,37.54,5.0,287600.0
-122.0,37.54,5.8325,298900.0
-122.01,37.53,5.7057,287600.0
-121.99,37.53,5.0423,222200.0
-121.97,37.52,4.5317,232600.0
-121.97,37.51,5.4359,258300.0
-121.97,37.52,5.0824,230900.0
-121.95,37.52,5.2308,196900.0
-121.96,37.51,4.4107,223500.0
-121.96,37.52,5.2396,223900.0
-121.93,37.53,4.7478,243500.0
-121.92,37.53,8.4045,451100.0
-121.89,37.49,9.7194,500001.0
-121.92,37.49,5.1643,193100.0
-121.92,37.48,5.3813,264400.0
-121.92,37.47,6.0878,246900.0
-121.91,37.47,6.868,337300.0
-122.03,37.55,6.992,284800.0
-122.03,37.55,4.9118,217300.0
-122.04,37.55,4.4357,291700.0
-122.04,37.54,4.9464,223800.0
-122.05,37.54,5.2882,223100.0
-122.05,37.55,5.1321,211300.0
-122.04,37.53,3.9667,218500.0
-122.04,37.5,3.1696,156300.0
-122.06,37.54,5.0838,248200.0
-122.03,37.54,4.8214,186000.0
-122.03,37.54,4.1406,178200.0
-122.04,37.53,3.7364,190400.0
-122.02,37.54,3.535,210300.0
-122.03,37.54,5.0739,208000.0
-122.03,37.53,3.256,183300.0
-122.01,37.53,6.0667,245700.0
-122.02,37.53,5.7072,242200.0
-122.0,37.51,4.9867,181700.0
-121.92,37.72,5.1437,299400.0
-121.92,37.72,5.347,219500.0
-121.91,37.71,5.7233,231800.0
-121.93,37.72,4.4697,221300.0
-121.93,37.72,4.9107,213800.0
-121.93,37.71,4.2281,206000.0
-121.94,37.71,5.0143,271100.0
-121.96,37.71,7.2494,336500.0
-121.92,37.64,5.1406,315600.0
-121.93,37.66,8.3337,500001.0
-121.92,37.69,7.316,285400.0
-121.9,37.66,6.4994,323000.0
-121.92,37.68,7.2211,291900.0
-121.93,37.7,4.4087,225600.0
-121.91,37.69,5.9345,259600.0
-121.91,37.68,6.177,262900.0
-121.91,37.68,5.817,257300.0
-121.91,37.69,6.3132,259200.0
-121.89,37.68,6.3373,339700.0
-121.88,37.68,7.333,337200.0
-121.89,37.68,6.2918,334100.0
-121.88,37.67,6.5214,311500.0
-121.88,37.67,6.4524,296900.0
-121.89,37.67,6.0604,247900.0
-121.89,37.67,6.5285,300400.0
-121.9,37.67,7.2639,332400.0
-121.9,37.67,7.4353,389800.0
-121.88,37.66,3.1127,233000.0
-121.87,37.66,2.4896,238500.0
-121.87,37.66,5.0677,233300.0
-121.89,37.66,2.1187,231300.0
-121.88,37.64,10.9506,475800.0
-121.87,37.57,7.0691,393200.0
-121.87,37.67,5.5,247200.0
-121.87,37.67,4.9879,229400.0
-121.85,37.68,6.8132,282500.0
-121.85,37.66,5.6399,300600.0
-121.86,37.66,4.1597,293200.0
-121.87,37.66,5.7519,278500.0
-121.84,37.66,5.6417,352900.0
-121.85,37.72,10.3203,400000.0
-121.82,37.73,4.3472,375000.0
-121.86,37.7,6.6827,313700.0
-121.89,37.69,3.62,139300.0
-121.77,37.65,7.3588,327500.0
-121.62,37.61,5.7239,430600.0
-121.61,37.77,4.2083,125000.0
-121.72,37.7,6.1023,450000.0
-121.73,37.71,3.9864,200200.0
-121.75,37.71,4.8624,192400.0
-121.77,37.74,9.1531,418800.0
-121.8,37.7,4.7361,216800.0
-121.8,37.69,5.4324,215500.0
-121.82,37.69,4.9375,227700.0
-121.76,37.69,3.3841,184400.0
-121.77,37.68,3.5532,158400.0
-121.78,37.69,3.3618,174600.0
-121.78,37.69,4.3533,168400.0
-121.79,37.69,4.5357,188400.0
-121.76,37.7,5.7068,256700.0
-121.75,37.69,3.7212,183800.0
-121.75,37.68,5.2443,183400.0
-121.76,37.68,4.2361,177500.0
-121.76,37.68,3.1856,186900.0
-121.73,37.68,5.4496,238900.0
-121.78,37.68,3.0222,172500.0
-121.77,37.68,2.6667,179200.0
-121.76,37.68,3.7301,204400.0
-121.77,37.68,4.6806,209400.0
-121.77,37.67,5.7907,264200.0
-121.76,37.67,6.3705,350000.0
-121.78,37.67,5.2649,199800.0
-121.79,37.67,6.0797,211000.0
-121.78,37.67,4.8571,201100.0
-121.78,37.66,3.8523,193000.0
-121.79,37.66,5.98,245000.0
-119.78,38.69,2.45,117600.0
-119.93,38.72,2.2417,97900.0
-120.0,38.52,3.15,140600.0
-120.56,38.48,3.4609,120900.0
-120.59,38.45,3.0,119000.0
-120.55,38.46,3.2031,129200.0
-120.55,38.45,2.5208,99100.0
-120.55,38.43,2.3549,108900.0
-120.25,38.55,3.0125,111700.0
-120.79,38.54,2.05,68900.0
-120.8,38.51,3.125,96400.0
-120.65,38.5,2.65,116700.0
-120.76,38.47,3.5,123800.0
-120.88,38.45,2.5476,97900.0
-120.79,38.43,3.9107,129800.0
-120.69,38.44,4.2917,121300.0
-120.93,38.5,3.3393,107200.0
-120.97,38.42,4.3029,121900.0
-120.87,38.37,2.8125,113400.0
-120.98,38.34,3.5508,99100.0
-120.88,38.32,3.2589,103000.0
-120.93,38.26,3.2937,114200.0
-120.72,38.42,3.0465,144100.0
-120.77,38.38,2.3125,128600.0
-120.72,38.38,2.525,157200.0
-120.66,38.4,3.175,118500.0
-120.65,38.42,2.6078,116700.0
-120.62,38.39,2.7399,134800.0
-120.69,38.36,2.7236,109900.0
-120.71,38.34,4.4531,144300.0
-120.8,38.31,3.2135,123600.0
-121.83,39.76,3.1142,112600.0
-121.82,39.76,3.0068,107300.0
-121.86,39.78,3.0905,117800.0
-121.85,39.77,1.9362,89900.0
-121.84,39.76,2.3155,102300.0
-121.86,39.76,2.0094,87300.0
-121.89,39.76,3.07,142600.0
-121.88,39.74,1.6785,153100.0
-121.87,39.75,3.6625,126600.0
-121.86,39.75,3.5046,118300.0
-121.87,39.74,3.9,147000.0
-121.85,39.75,1.8095,78100.0
-121.85,39.74,2.2833,85800.0
-121.85,39.74,1.5633,84500.0
-121.85,39.73,3.4191,137500.0
-121.85,39.73,0.9393,88900.0
-121.86,39.74,1.1019,120200.0
-121.84,39.75,1.7284,74500.0
-121.84,39.74,2.2621,85100.0
-121.83,39.74,2.575,130300.0
-121.8,39.75,4.3309,125200.0
-121.82,39.75,3.0253,111400.0
-121.82,39.75,3.2016,97000.0
-121.8,39.75,3.1125,122600.0
-121.79,39.73,3.0625,116300.0
-121.78,39.71,2.125,179200.0
-121.82,39.73,2.2925,85800.0
-121.84,39.73,1.6797,94800.0
-121.84,39.73,1.5481,200000.0
-121.84,39.73,0.987,112500.0
-121.84,39.72,0.9566,69000.0
-121.84,39.73,1.3672,55000.0
-121.83,39.73,2.0064,77900.0
-121.85,39.72,1.6911,98800.0
-121.83,39.72,1.6827,78700.0
-121.81,39.7,1.5863,81300.0
-121.82,39.73,1.7426,60300.0
-121.82,39.72,1.5064,66300.0
-121.81,39.71,2.0288,116700.0
-121.87,39.82,4.5032,159700.0
-121.89,39.71,3.7007,139200.0
-121.97,39.79,3.5735,89600.0
-121.84,39.68,3.5375,153100.0
-121.8,39.64,2.8306,87500.0
-121.77,39.66,4.712,158600.0
-121.74,39.59,2.3833,95100.0
-121.9,39.59,3.0625,93800.0
-121.75,39.88,2.7143,95300.0
-121.68,39.82,3.5189,141300.0
-121.54,40.06,2.4028,67500.0
-121.51,39.97,2.3036,73000.0
-121.59,39.86,2.8657,119600.0
-121.58,39.83,2.2419,93200.0
-121.6,39.8,2.4537,117900.0
-121.62,39.79,2.5374,97200.0
-121.59,39.82,2.3507,97600.0
-121.6,39.83,2.3079,95300.0
-121.63,39.82,2.6147,107700.0
-121.6,39.79,2.567,102900.0
-121.59,39.79,1.625,88300.0
-121.59,39.78,1.4048,86500.0
-121.59,39.78,2.1838,58000.0
-121.6,39.77,1.875,84000.0
-121.61,39.77,2.963,89500.0
-121.63,39.78,2.6823,93400.0
-121.57,39.8,2.1912,115200.0
-121.57,39.78,2.0458,105700.0
-121.59,39.77,2.3068,97300.0
-121.58,39.79,2.7863,108600.0
-121.57,39.76,2.0882,104900.0
-121.58,39.76,3.1061,110200.0
-121.58,39.76,1.7875,103800.0
-121.59,39.75,2.2,80800.0
-121.6,39.77,2.3403,87300.0
-121.6,39.76,1.8245,85500.0
-121.61,39.76,2.5428,85000.0
-121.62,39.77,1.8125,93500.0
-121.65,39.76,3.0,96700.0
-121.63,39.76,2.8182,109700.0
-121.62,39.76,1.7788,85800.0
-121.62,39.75,1.0625,92800.0
-121.63,39.75,1.8616,70500.0
-121.64,39.74,2.3711,121800.0
-121.71,39.71,3.066,102600.0
-121.66,39.66,2.9625,101200.0
-121.56,39.69,3.13,168300.0
-121.57,39.74,2.4623,126100.0
-121.59,39.74,2.3798,83800.0
-121.6,39.75,1.9766,92600.0
-121.6,39.68,2.3958,111200.0
-121.5,39.83,1.6948,87500.0
-121.41,39.72,2.3895,87500.0
-121.39,39.61,2.8871,94700.0
-121.24,39.65,2.3684,62500.0
-121.19,39.55,1.4896,83300.0
-121.36,39.52,2.3917,85700.0
-121.56,39.52,1.7708,79500.0
-121.56,39.52,1.7308,53600.0
-121.56,39.53,1.5771,65200.0
-121.54,39.6,2.1467,84100.0
-121.46,39.54,2.9562,142300.0
-121.49,39.52,3.9028,93800.0
-121.44,39.5,3.0446,90800.0
-121.47,39.49,3.2174,91800.0
-121.47,39.51,2.6921,97500.0
-121.53,39.53,4.5156,91200.0
-121.53,39.52,2.4821,73800.0
-121.53,39.52,2.9688,86400.0
-121.54,39.51,2.502,62100.0
-121.52,39.51,2.334,72200.0
-121.55,39.51,2.0357,57600.0
-121.55,39.51,0.8024,58300.0
-121.55,39.51,1.1607,51700.0
-121.56,39.51,1.3654,57900.0
-121.56,39.51,1.6352,53100.0
-121.57,39.5,1.5714,56100.0
-121.58,39.52,1.9956,58000.0
-121.58,39.51,1.6389,56700.0
-121.58,39.5,2.1658,57600.0
-121.62,39.5,1.6346,63300.0
-121.61,39.52,1.8661,59800.0
-121.65,39.53,1.4833,65200.0
-121.57,39.48,0.8252,42500.0
-121.55,39.5,1.0585,45100.0
-121.54,39.5,1.3289,39400.0
-121.53,39.49,1.5313,50300.0
-121.54,39.48,1.8047,53800.0
-121.54,39.47,2.4952,53900.0
-121.55,39.48,2.2045,41800.0
-121.49,39.49,2.9965,88900.0
-121.52,39.5,3.2833,82600.0
-121.52,39.49,2.6563,63600.0
-121.52,39.48,2.0455,59400.0
-121.55,39.45,1.3611,60600.0
-121.53,39.44,2.6071,57100.0
-121.55,39.44,1.7727,49000.0
-121.52,39.43,2.3566,80400.0
-121.46,39.4,2.425,96200.0
-121.39,39.39,3.0208,60000.0
-121.54,39.33,2.5313,61300.0
-121.59,39.39,2.1776,73800.0
-121.67,39.37,1.9943,86300.0
-121.65,39.35,1.7552,86400.0
-121.67,39.34,2.6607,84600.0
-121.65,39.32,2.7891,73500.0
-121.69,39.36,2.3224,56200.0
-121.7,39.37,1.7885,57000.0
-121.7,39.36,1.91,63900.0
-121.7,39.36,2.0474,56000.0
-121.69,39.36,1.8355,63000.0
-121.74,39.38,2.3243,85500.0
-121.8,39.33,2.5259,81300.0
-121.71,39.42,2.2813,57600.0
-121.71,39.41,2.1728,59400.0
-121.75,39.4,2.4943,81900.0
-121.79,39.48,3.3929,82100.0
-120.46,38.15,2.3816,116000.0
-120.55,38.12,2.5,116100.0
-120.56,38.09,2.3654,94900.0
-120.55,38.07,2.9063,92200.0
-120.54,38.07,2.2875,79900.0
-120.67,37.97,2.6528,133000.0
-120.46,38.09,3.0,122600.0
-120.79,38.24,2.9821,90400.0
-120.9,38.2,2.0472,93200.0
-120.88,38.16,4.0109,125900.0
-120.91,38.11,3.636,133100.0
-120.76,38.12,3.8488,130600.0
-120.65,38.28,2.1382,104000.0
-120.72,38.24,2.5473,101600.0
-120.67,38.19,2.0417,92600.0
-120.57,38.2,2.6417,122300.0
-120.43,38.25,2.4583,112500.0
-120.56,38.39,2.6667,86600.0
-120.54,38.41,2.5667,77400.0
-120.42,38.42,2.7344,91900.0
-120.41,38.33,3.024,100900.0
-120.55,38.31,1.625,94700.0
-120.57,38.35,2.2604,84800.0
-120.36,38.21,2.8208,139900.0
-120.34,38.23,3.75,121400.0
-120.33,38.26,4.4063,155800.0
-120.34,38.25,2.9821,111500.0
-120.37,38.23,2.6942,123500.0
-120.37,38.25,2.5352,113700.0
-120.27,38.29,3.3542,103800.0
-120.27,38.31,3.075,108300.0
-120.19,38.42,3.125,77500.0
-121.91,39.03,2.7841,65800.0
-122.0,38.99,2.9489,67500.0
-122.13,39.0,2.2754,59200.0
-121.99,39.15,2.7137,72000.0
-122.04,39.22,3.2625,92800.0
-122.08,39.25,3.017,112500.0
-122.33,39.1,2.25,75000.0
-122.2,39.15,3.125,108000.0
-122.09,39.13,2.331,65500.0
-122.05,39.34,2.875,61500.0
-122.17,39.31,2.5625,62700.0
-122.51,39.3,1.7463,68800.0
-122.01,39.21,2.2679,69100.0
-122.01,39.21,2.5556,75800.0
-122.01,39.21,2.4559,75000.0
-121.96,39.3,2.1845,112500.0
-121.65,38.03,3.4402,192400.0
-121.63,38.03,3.6694,209400.0
-121.63,38.04,3.2619,183800.0
-121.73,38.0,5.0016,189100.0
-121.72,38.0,4.9618,156500.0
-121.72,37.98,5.0468,168800.0
-121.68,37.98,3.6411,162800.0
-121.7,37.98,5.1041,172900.0
-121.71,37.99,3.3558,129700.0
-121.67,37.99,4.375,213500.0
-121.68,37.93,1.6554,119400.0
-121.7,37.94,2.8828,131100.0
-121.69,37.95,3.8125,125400.0
-121.7,37.96,3.2813,151400.0
-121.66,37.93,4.7426,263100.0
-121.7,37.91,4.8958,187100.0
-121.7,37.93,2.2216,156700.0
-121.74,37.95,5.7104,186300.0
-121.7,37.93,4.6587,152500.0
-121.6,37.91,5.1017,241400.0
-121.6,37.9,6.9051,340900.0
-121.61,37.86,3.691,154400.0
-121.64,37.85,4.4583,253900.0
-121.8,38.01,2.2532,109400.0
-121.81,38.01,2.2361,105100.0
-121.81,38.01,2.2639,128500.0
-121.82,38.02,2.2361,93800.0
-121.82,38.01,2.1719,99100.0
-121.82,38.01,1.5988,96400.0
-121.82,38.01,3.4722,127000.0
-121.84,38.02,0.536,87500.0
-121.78,38.01,4.4491,133900.0
-121.79,38.01,3.1728,146800.0
-121.79,38.0,3.6118,124700.0
-121.8,38.01,2.7234,110200.0
-121.8,38.01,3.5179,130800.0
-121.78,38.0,5.3245,174500.0
-121.77,38.01,3.9861,168100.0
-121.81,37.99,4.8194,170400.0
-121.81,37.99,5.1435,150800.0
-121.82,37.98,5.0164,165200.0
-121.82,38.01,2.6364,93500.0
-121.82,38.0,2.8466,113400.0
-121.81,38.0,2.905,97300.0
-121.82,38.0,4.4583,131000.0
-121.85,38.0,4.2647,133400.0
-121.85,38.0,2.0411,100000.0
-121.83,38.0,2.5495,103600.0
-121.83,38.0,4.8359,145300.0
-121.83,37.99,4.9167,152400.0
-121.83,37.99,4.4853,145900.0
-121.83,37.99,4.7566,142500.0
-121.83,38.0,1.7161,75800.0
-121.84,37.99,3.3625,126100.0
-121.84,37.99,4.6029,142600.0
-121.83,37.99,5.6779,164700.0
-121.79,38.0,2.5893,108500.0
-121.79,37.99,5.6506,178600.0
-121.79,37.99,5.7321,164700.0
-121.8,38.0,3.5368,122500.0
-121.8,37.99,5.5,179500.0
-121.77,37.99,5.4409,205100.0
-121.88,38.03,4.1111,158600.0
-121.9,38.04,1.2024,90200.0
-121.86,38.04,1.3958,67500.0
-121.87,38.02,2.7083,99400.0
-121.88,38.03,2.0,101400.0
-121.9,38.03,2.0034,87700.0
-121.88,38.02,2.5737,87000.0
-121.89,38.02,3.3371,94600.0
-121.9,38.02,3.6154,181800.0
-121.87,38.02,3.1389,117800.0
-121.88,38.0,4.1947,140300.0
-121.88,38.01,2.7374,150000.0
-121.89,38.01,4.2227,134400.0
-121.88,38.0,5.3098,151900.0
-121.86,38.0,3.5857,165200.0
-121.86,38.0,5.25,161700.0
-121.89,37.99,4.1016,170500.0
-121.88,37.99,5.5676,174200.0
-121.87,38.0,4.8542,144100.0
-121.87,37.99,4.9783,163900.0
-121.89,38.01,3.0042,103900.0
-121.9,38.02,2.1417,122200.0
-121.9,38.01,4.6628,136000.0
-121.92,38.02,5.102,156500.0
-121.89,38.01,4.0972,99200.0
-121.9,38.01,3.5129,110600.0
-121.9,38.0,4.1094,162200.0
-121.9,38.0,6.0497,177500.0
-121.92,38.01,6.1237,166000.0
-121.93,38.01,5.3363,160800.0
-121.93,38.02,5.1337,154800.0
-121.95,38.03,4.0767,143100.0
-121.94,38.03,1.4871,87100.0
-121.96,38.02,3.016,95300.0
-121.95,38.02,2.1013,100700.0
-121.94,38.02,2.7907,113900.0
-121.92,38.03,3.5436,100200.0
-121.92,38.02,4.2067,125000.0
-121.91,38.02,3.4817,129800.0
-121.97,38.04,2.5833,83500.0
-121.97,38.03,3.7043,139800.0
-121.98,38.05,3.3661,98500.0
-122.02,38.02,4.8693,156900.0
-122.0,38.03,6.0424,165900.0
-122.14,38.02,2.0523,133900.0
-122.14,38.03,2.5795,225000.0
-122.13,38.02,2.9583,166000.0
-122.13,38.01,1.8523,144800.0
-122.14,38.01,4.5,178300.0
-122.13,38.01,2.1974,139300.0
-122.13,38.0,2.5481,150800.0
-122.16,38.02,5.1265,196100.0
-122.11,38.01,3.1711,116100.0
-122.11,38.01,3.3831,129400.0
-122.12,38.0,4.2042,166400.0
-122.12,38.01,3.9519,126500.0
-122.12,38.01,3.609,135700.0
-122.12,38.01,4.1189,172400.0
-122.09,38.02,3.8824,113700.0
-122.1,38.02,3.6523,159700.0
-122.07,38.0,3.625,156300.0
-122.09,38.0,5.2015,204200.0
-122.11,38.0,5.76,212600.0
-122.08,37.99,5.0509,199900.0
-122.09,37.99,5.4496,205400.0
-122.11,37.99,5.1297,206700.0
-122.11,37.99,4.3875,287700.0
-122.08,37.97,6.6579,245200.0
-122.09,37.97,6.9961,294100.0
-122.11,37.98,6.135,297300.0
-122.09,37.98,5.6875,211000.0
-122.12,37.99,4.675,225400.0
-122.1,37.97,5.6931,269600.0
-122.1,37.96,4.3571,228200.0
-122.1,37.96,6.3699,235500.0
-122.07,37.99,4.5401,166900.0
-122.07,37.98,4.0154,186100.0
-122.07,37.97,3.7262,211800.0
-122.07,37.96,5.0172,197100.0
-122.06,37.96,4.2917,189600.0
-122.08,37.96,6.0859,266000.0
-122.06,37.95,4.7386,186400.0
-122.07,37.95,4.5893,190000.0
-122.08,37.95,5.0672,243000.0
-122.08,37.95,4.8702,235600.0
-122.07,37.96,5.0445,196200.0
-122.06,37.96,3.9816,182000.0
-122.05,37.95,4.175,169400.0
-122.05,37.94,2.5459,179300.0
-122.06,37.94,2.5268,235700.0
-122.07,37.94,3.5057,205100.0
-122.07,37.94,2.892,220800.0
-122.08,37.93,5.0761,233200.0
-122.08,37.94,4.725,232100.0
-122.07,37.94,4.475,265700.0
-122.09,37.95,6.0265,247900.0
-122.09,37.94,6.1922,273200.0
-122.04,38.0,3.2484,91100.0
-122.04,37.99,3.2,134500.0
-122.04,37.99,4.125,136200.0
-122.05,37.97,6.1359,250000.0
-122.06,37.99,2.8043,87500.0
-122.06,37.99,1.8229,137500.0
-122.05,38.0,3.7333,136400.0
-122.05,38.0,2.3462,75000.0
-122.03,37.98,1.3894,156300.0
-122.04,37.97,2.3152,140600.0
-122.03,38.0,5.7295,178300.0
-122.03,38.01,4.5707,175900.0
-122.04,37.99,3.8897,139900.0
-122.03,37.98,3.6042,138200.0
-122.02,38.0,4.6375,178200.0
-122.03,37.99,4.9022,169300.0
-122.02,37.99,4.45,161900.0
-122.03,37.99,4.59,166600.0
-122.03,37.98,3.4531,148900.0
-122.01,37.98,3.5179,165500.0
-122.01,37.98,4.317,194000.0
-122.0,37.98,5.1118,226900.0
-122.0,37.97,5.1021,202800.0
-122.01,37.97,3.6449,211500.0
-122.02,37.98,2.8456,165500.0
-122.02,37.98,3.4187,161700.0
-122.0,37.99,5.4607,192300.0
-122.0,37.98,5.0915,193200.0
-121.99,37.98,4.4536,184000.0
-121.99,37.97,6.2135,217200.0
-122.0,37.98,4.9219,182000.0
-122.0,37.98,4.525,161300.0
-122.01,37.98,4.0507,161000.0
-122.01,37.99,3.7841,144900.0
-121.95,37.96,6.1436,259500.0
-121.97,37.97,6.1168,210500.0
-121.97,37.97,5.0092,244100.0
-121.97,37.96,4.7891,184800.0
-121.96,37.96,5.2145,229200.0
-121.96,37.95,3.6133,196100.0
-121.98,37.96,3.65,204100.0
-121.97,37.97,5.7512,240200.0
-121.98,37.97,5.9617,231100.0
-121.98,37.97,5.2442,213200.0
-121.99,37.97,5.1333,207200.0
-121.99,37.97,4.6071,184100.0
-122.0,37.96,3.7,179000.0
-122.0,37.96,4.5833,190700.0
-121.96,37.95,3.0859,167800.0
-121.97,37.95,5.431,246700.0
-121.98,37.96,3.1573,126700.0
-121.99,37.96,7.6166,260400.0
-121.99,37.96,5.5872,200600.0
-121.98,37.95,6.7371,267400.0
-121.98,37.95,6.7821,265900.0
-122.01,37.97,5.3794,206200.0
-122.02,37.97,4.0,171000.0
-122.03,37.97,3.25,151100.0
-122.04,37.97,2.9861,160900.0
-122.03,37.97,2.9915,166700.0
-122.04,37.96,2.9097,106300.0
-122.04,37.97,2.5841,112500.0
-122.04,37.97,3.1968,151000.0
-122.04,37.96,2.2411,151800.0
